"","sample_id","major_type","contam_type","marker_sum","marker_sum_norm","contam_sum","quality_score","Glutamatergic","Astro","Endo","GABAergic","Microglia","Oligo","Peri","SMC","VLMC","QC_pass"
"15","20171219_sample_8","Glutamatergic","L5.PT_on",230.468250684561,1.06312386195725,NA,0.556711601838191,Inf,0.0861916539786706,NA,0.211373403835989,0.0840412861341173,0.075635225872636,NA,NA,0.0604330941450791,TRUE
"16","20180102_sample_1","Glutamatergic","L5.PT_on",208.960293126027,0.963910096787758,NA,0.516177751149297,-Inf,0.254143954701985,NA,0.261897465334504,0.160448284506639,0.145527924679852,NA,NA,0.152302039933649,TRUE
"17","20180102_sample_2","Glutamatergic","L5.IT_on",219.690640756132,1.01340797156564,NA,0.572421377668348,Inf,0.215823994531909,NA,0.222239154957506,0.135717259412493,0.216771075135568,NA,NA,0.178996497988914,TRUE
"18","20180102_sample_3","Glutamatergic","L5.PT_on",221.974277986077,1.02394213071336,NA,0.510195145103757,Inf,0.249740799418194,NA,0.291397543782207,0.30734657258895,0.1683745401412,NA,NA,0.120871472279646,TRUE
"19","20180102_sample_4","Glutamatergic","L5.PT_on",200.198034650264,0.923490793727351,NA,0.505924470321152,-Inf,0.234074217547057,NA,0.295959072187522,0.22643809222517,0.187895041872007,NA,NA,0.101095961434787,TRUE
"20","20180102_sample_5","Glutamatergic","L5.IT_on",237.263366748366,1.09446896051526,NA,0.435586648595245,Inf,0.389815549091659,NA,0.18494995882637,0.567340671173186,0.244831199532716,NA,NA,0.098767386452782,TRUE
"21","20180103_sample_1","Glutamatergic","L5.PT_on",160.600393355556,0.740831372255692,NA,0.358472464040178,-Inf,0.214675311620964,NA,0.188744081722672,0.15876640224939,0.821239467051202,NA,NA,0.115117510280985,TRUE
"22","20180103_sample_2","Glutamatergic","L5.PT_on",211.806763911976,0.977040543198134,NA,0.563354414870922,-Inf,0.187394802448057,NA,0.308490447572711,0.11449077250591,0.211274730892668,NA,NA,0.140835901104094,TRUE
"23","20180103_sample_3","Glutamatergic","L5.PT_on",222.026641980962,1.02418367987384,NA,0.439792705347237,Inf,0.0736119504940956,NA,0.0988130609745809,0.112985420899996,0.0664282575788873,NA,NA,0.0129616948412318,TRUE
"24","20180103_sample_4","Glutamatergic","L6.CT_on",58.9119108390237,0.271753953008416,NA,0.068252656922797,-Inf,0.120146658769983,NA,0.00968840633717245,0.72054580887092,0.138219431957141,NA,NA,0.0665576919375401,FALSE
"25","20180103_sample_5","Glutamatergic","L5.IT_on",210.15198091368,0.969407217190651,NA,0.550231983809772,-Inf,0.155017486562856,NA,0.163501829086501,0.234738173273919,0.0942255601160027,NA,NA,0.028517775279732,TRUE
"26","20180103_sample_6","Glutamatergic","L5.IT_on",216.665687313909,0.999454204935375,NA,0.493359666804429,-Inf,0.167706155039114,NA,0.122982588236096,0.144800301896847,0.0961559269299621,NA,NA,0.0719797939643165,TRUE
"27","20180103_sample_7","Glutamatergic","L5.IT_on",218.308008290404,1.00703004505183,NA,0.500512223254263,Inf,0.0375957146974509,NA,0.148018023680908,0.0470539449653271,0.152342025577981,NA,NA,0.0133596131693707,TRUE
"28","20180103_sample_8","Glutamatergic","L5.IT_on",210.171365707401,0.969496637042201,NA,0.470509331418295,-Inf,0.176878737985958,NA,0.0872361689083428,0.0953565180454016,0.0899207760970381,NA,NA,0.0716386687858059,TRUE
"29","20180104_sample_1","Glutamatergic","L6.IT_on",77.5050325423783,0.357521911468629,NA,0.215111709564219,-Inf,0.321125654150134,NA,-0.00788781298737544,0.16844023385509,0.0526583938332448,NA,NA,-0.00112600528629314,FALSE
"30","20180104_sample_2","Glutamatergic","L5.IT_on",219.866573160834,1.0142195277647,NA,0.543156216982929,Inf,0.0653525742117875,NA,0.098726702251724,0.115556101749661,0.112306263095208,NA,NA,0.0657694201818222,TRUE
"31","20180104_sample_3","Glutamatergic","L5.IT_on",252.018350591102,1.16253202499123,NA,0.607273125628174,Inf,0.145403222601049,NA,0.239659838647477,0.105631013621044,0.16024262599781,NA,NA,0.0637031131713112,TRUE
"32","20180104_sample_4","GABAergic","Sst_on",19.1175981821997,0.0890682033705068,NA,-0.0467968536697345,-0.0386956905347475,-0.0292489462670877,NA,-Inf,0.375593274929776,-0.0142064751664372,NA,NA,-0.0288582767598218,FALSE
"33","20180104_sample_6","Glutamatergic","L5.PT_on",179.941440924884,0.830049427780161,NA,0.402554223140531,-Inf,0.659242955058996,NA,0.132454799280063,0.134324849465898,0.133707301826316,NA,NA,0.0652197416597601,TRUE
"34","20180105_sample_4","Glutamatergic","L5.IT_on",183.811265327481,0.84790048818334,NA,0.462286890983031,-Inf,0.0850790374512164,NA,0.14725135133658,0.252802407281479,0.113969411062158,NA,NA,0.0272626631320305,TRUE
"35","20180105_sample_5","Glutamatergic","L5.IT_on",163.155802535029,0.752619184536527,NA,0.388653658334584,-Inf,0.163758693296248,NA,0.134378241155258,0.384177339047556,0.0428591238409238,NA,NA,0.0646939052236843,TRUE
"36","20180105_sample_6","Glutamatergic","L5.IT_on",170.898707309524,0.788336324759433,NA,0.482350703648513,-Inf,0.120342310299191,NA,0.159341490340686,0.117210439594569,0.105972908732525,NA,NA,0.0707970498034694,TRUE
"37","20180108_sample_1","Glutamatergic","L5.IT_on",219.236645838045,1.01131374457692,NA,0.445689202733282,Inf,0.131346520712336,NA,0.160385785227151,0.188304171257303,0.162601503638811,NA,NA,0.0861422075341908,TRUE
"39","20180108_sample_2","Glutamatergic","NP_on",28.1860637684071,0.130019110562241,NA,0.12834917056431,-Inf,0.365426050862726,NA,0.0124075515159329,0.224925554889902,0.183221270998859,NA,NA,-0.0036126548460839,FALSE
"40","20180108_sample_3","Glutamatergic","L5.IT_on",182.908813836713,0.843737581964178,NA,0.335319471989866,-Inf,0.356796379148218,NA,0.0749084604335146,0.710879831790607,0.112815816682215,NA,NA,0.014651571818753,TRUE
"41","20180108_sample_4","Glutamatergic","L5.IT_on",109.039542811183,0.502987025393531,NA,0.232107718435004,-Inf,0.323388802242684,NA,0.0602900673866452,0.248418767670369,0.128988464110599,NA,NA,0.00635255817354655,TRUE
"42","20180108_sample_5","Glutamatergic","L5.PT_on",178.650434278625,0.824094160763962,NA,0.442122494200384,-Inf,0.16127478663803,NA,0.164536362576888,0.302338119267858,0.170529735683113,NA,NA,0.150969696974259,TRUE
"43","20180108_sample_7","Glutamatergic","L5.IT_on",193.373010599217,0.892007733021385,NA,0.425279094996694,-Inf,0.219892193571913,NA,0.144404667778545,0.433361109413143,0.110963925901976,NA,NA,0.0689061662786651,TRUE
"44","20180108_sample_8","Glutamatergic","L5.PT_on",189.560604507552,0.874421536764497,NA,0.530229190113004,-Inf,0.0974692659224936,NA,0.226059391510304,0.0634004593150374,0.126621617004051,NA,NA,0.0331442991178183,TRUE
"45","20180108_sample_9","Glutamatergic","L5.IT_on",207.90150333565,0.959026019750671,NA,0.529084893597401,-Inf,0.178494418164724,NA,0.130188552040576,0.103019941198604,0.111557494035838,NA,NA,0.102249132821924,TRUE
"38","20180108_sample_10","Glutamatergic","L5.PT_on",228.533596778315,1.0541995232414,NA,0.549698193433934,Inf,0.0879033809684498,NA,0.177456787333401,0.0840073860665428,0.0957108825890556,NA,NA,0.0424560076620751,TRUE
"46","20180109_sample_1","Glutamatergic","L5.IT_on",143.115888324177,0.660177336577639,NA,0.39818761073901,-Inf,0.0314505697122508,NA,0.0316525868015118,0.0503643171759368,0.0157322029437052,NA,NA,-0.0106882934771724,TRUE
"47","20180109_sample_2","Glutamatergic","L5.IT_on",220.211914474831,1.0158125480195,NA,0.490599694983661,Inf,0.0486688287570987,NA,0.116274705685551,0.128934891335314,0.0974938219172444,NA,NA,0.0572876218698819,TRUE
"48","20180109_sample_5","Glutamatergic","L5.IT_on",202.13325691992,0.932417754239054,NA,0.478612114088528,-Inf,0.183231708501399,NA,0.0123263234006949,0.100366941017676,0.0565512230853403,NA,NA,0.0446489590307327,TRUE
"49","20180110_sample_1","Glutamatergic","L5.IT_on",209.964120761113,0.968540639645536,NA,0.363008364841755,-Inf,0.09293118334374,NA,0.0586971910202367,0.434795500514583,0.0806351453121337,NA,NA,0.00898161428280316,TRUE
"50","20180110_sample_2","Glutamatergic","L5.IT_on",188.460458417312,0.869346687813726,NA,0.448461995911943,-Inf,0.113183407414015,NA,0.167792879524653,0.283946498405565,0.0987542756718974,NA,NA,0.0577346841093876,TRUE
"51","20180110_sample_3","Glutamatergic","L5.IT_on",254.665736801632,1.17474411686883,NA,0.573555726323613,Inf,0.125340977754914,NA,0.119065521352953,0.148548795292053,0.060699863051042,NA,NA,0.038853456206849,TRUE
"52","20180110_sample_4","Glutamatergic","L5.IT_on",188.403411219387,0.869083535569579,NA,0.33328359656499,-Inf,0.297805266583326,NA,0.0809141824957811,0.514067293869309,0.160005770824634,NA,NA,-0.0148406157507919,TRUE
"53","20180110_sample_5","Glutamatergic","L5.IT_on",177.057364057219,0.816745508786436,NA,0.380983401461257,-Inf,0.240036019954796,NA,0.120951154135854,0.356339169360637,0.127599808735793,NA,NA,0.0801731258718922,TRUE
"54","20180110_sample_7","Glutamatergic","L5.IT_on",215.069640490447,0.992091822230668,NA,0.558278997000558,-Inf,0.118845232043284,NA,0.123734690937856,0.042273926254637,0.0450363374696242,NA,NA,0.0151857412766379,TRUE
"55","20180110_sample_8","Glutamatergic","L5.PT_on",186.583071700324,0.86068651613705,NA,0.422990251093506,-Inf,0.17936183644092,NA,0.172528976469439,0.336531219710806,0.102407092092823,NA,NA,0.0690965557533371,TRUE
"56","20180111_sample_5","Glutamatergic","L5.IT_on",142.689822728895,0.658211944382584,NA,0.411482824663605,-Inf,0.0670707477385262,NA,0.144416996594672,0.0808399883146608,0.0160138638916613,NA,NA,0.0630827559832279,TRUE
"57","20180115_sample_2","Glutamatergic","L5.IT_on",207.2438519543,0.955992348629874,NA,0.426498024269066,-Inf,0.259276747415109,NA,0.237345555581461,0.621023387502002,0.132475628653243,NA,NA,0.0963899880320309,TRUE
"58","20180115_sample_5","Glutamatergic","L5.IT_on",225.239685206451,1.03900508330954,NA,0.54736250163924,Inf,0.174564746683975,NA,0.161923572689336,0.211512257930624,0.0969728220849489,NA,NA,0.0699713070666738,TRUE
"59","20180115_sample_6","Glutamatergic","L5.PT_on",21.2535854905534,0.0980403757135355,NA,0.134742646934575,-Inf,-0.0157500778144333,NA,0.0354401493998106,0.0457052057426839,-0.0297452197602814,NA,NA,-0.0274002551314164,FALSE
"60","20180115_sample_7","Glutamatergic","L5.IT_on",261.751615592348,1.2074304708589,NA,0.545799071030803,Inf,0.222817614229769,NA,0.140665975375721,0.2268563522662,0.051148156700259,NA,NA,0.06742993687965,TRUE
"61","20180115_sample_8","Glutamatergic","L5.IT_on",229.921895653176,1.0606035882569,NA,0.505365654137865,Inf,0.0484971622264828,NA,0.245016396180037,0.295472429839243,0.0608041420674279,NA,NA,0.101436792946125,TRUE
"62","20180115_sample_9","Glutamatergic","L5.IT_on",192.192624086713,0.886562744117063,NA,0.467275550554848,-Inf,0.0802417008824625,NA,0.056231221207338,0.0500483853978326,0.0601874150011515,NA,NA,0.0444807166839837,TRUE
"63","20180118_sample_1","Glutamatergic","L5.IT_on",236.482308285658,1.09086602654573,NA,0.516154465231738,Inf,0.127194904223515,NA,0.103022923444835,0.199825982022889,0.0973701231123692,NA,NA,0.0473947699525747,TRUE
"65","20180118_sample_2","Glutamatergic","L5.IT_on",206.998296579722,0.954859629579113,NA,0.517213957446972,-Inf,0.164755575955098,NA,0.152882827279578,0.125187215768843,0.141161212462814,NA,NA,0.0965727511785891,TRUE
"66","20180118_sample_4","Glutamatergic","L5.IT_on",180.490336162474,0.832581419163195,NA,0.458038562816955,-Inf,0.161209014829988,NA,0.117545748815692,0.228984768788515,0.148939944220851,NA,NA,0.127727513436522,TRUE
"67","20180118_sample_6","Glutamatergic","L5.IT_on",224.425635467372,1.03524996432953,NA,0.574785730786221,Inf,0.125440636063621,NA,0.230739567142737,0.10681262938235,0.0606168673616787,NA,NA,0.0521486983311489,TRUE
"68","20180118_sample_7","Glutamatergic","L5.PT_on",187.865414741142,0.866601818925433,NA,0.466682014867001,-Inf,0.242402134073712,NA,0.229911422233741,0.356465184590938,0.150731182167814,NA,NA,0.0753768027581546,TRUE
"64","20180118_sample_10","Glutamatergic","L5.PT_on",181.747864480269,0.838382254452935,NA,0.442061548151299,-Inf,0.209938300961152,NA,0.162059366698351,0.38728411320113,0.179850942616813,NA,NA,0.0671161491298947,TRUE
"69","20180123_sample_1","Glutamatergic","L5.PT_on",197.383224837554,0.91050639579022,NA,0.520842419664432,-Inf,0.216823800667743,NA,0.231162286806589,0.12941796407187,0.10562380801881,NA,NA,0.102827692139326,TRUE
"70","20180123_sample_3","Glutamatergic","L5.PT_on",179.403983087881,0.82757019582688,NA,0.427039069945314,-Inf,0.242256187737941,NA,0.246771532084119,0.266316231570809,0.130476211160886,NA,NA,0.0867762645143061,TRUE
"71","20180123_sample_5","Glutamatergic","L5.PT_on",164.005788732547,0.756540074317363,NA,0.42390204873293,-Inf,0.209482309064649,NA,0.341949365972331,0.202847849190715,0.399353364545048,NA,NA,0.00319643050708225,TRUE
"72","20180123_sample_6","Glutamatergic","L5.PT_on",180.319271426131,0.831792316965365,NA,0.497803998689326,-Inf,0.25499028881778,NA,0.221100149404349,0.148414430871397,0.101102039211442,NA,NA,0.145921236642529,TRUE
"73","20180123_sample_7","Glutamatergic","L5.PT_on",164.034891839901,0.75667432364582,NA,0.381230181438671,-Inf,0.203288322412938,NA,0.0912215720823962,0.460702326946007,0.08057646177232,NA,NA,0.0652910271914853,TRUE
"74","20180208_sample_1","Glutamatergic","L2.3.IT_on",0,0,NA,NA,-Inf,-0.0473722942658569,NA,-0.129733777808224,0,-0.0297452197602814,NA,NA,-0.0274002551314164,FALSE
"75","20180208_sample_2","Glutamatergic","L5.PT_on",205.021953909235,0.945742985329165,NA,0.484873184561359,-Inf,0.171657007853416,NA,0.265205527341701,0.17500695812816,0.101146858273189,NA,NA,0.103650882907853,TRUE
"76","20180208_sample_3","Glutamatergic","L5.PT_on",150.895993088732,0.696066076129218,NA,0.499795471498666,-Inf,0.186470890152306,NA,0.27785038293149,0.0884842921417508,0.0397086273730405,NA,NA,0.0696280674463703,TRUE
"77","20180208_sample_4","Glutamatergic","L5.IT_on",234.570389088311,1.08204656045964,NA,0.47994940588569,Inf,0.263414588585574,NA,0.13194859477071,0.211971624249242,0.216116805070749,NA,NA,0.0648396300335416,TRUE
"78","20180208_sample_5","Glutamatergic","L5.IT_on",226.312073774197,1.04395188996198,NA,0.496277802595967,Inf,0.174106880877024,NA,0.123397114306955,0.137963871645543,0.0123345442458134,NA,NA,0.0676706487403309,TRUE
"79","20180213_sample_3","Glutamatergic","L5.PT_on",161.528445885488,0.745112373160544,NA,0.45612192353826,-Inf,0.0843117199558658,NA,0.118137530172808,0.101486539038973,0.0387485967611433,NA,NA,0.0691931972507908,TRUE
"80","20180213_sample_5","GABAergic","Pvalb_on",176.87705235669,0.824063834836218,NA,0.439345558778652,0.0898373668526438,0.0674360416426243,NA,-Inf,0.0870809485421104,0.0600017413716648,NA,NA,0.0514782487966434,TRUE
"81","20180215_sample_1","GABAergic","Pvalb_on",93.1765997056391,0.434106431825802,NA,0.346919926042148,-0.107060671334336,0.0316549302042467,NA,-Inf,0.00487672091139668,-0.0132800497801279,NA,NA,-0.0163054614729385,TRUE
"82","20180220_sample_1","GABAergic","Sst_on",145.852269274624,0.679520484633776,NA,0.288312992261876,-0.067462853279967,-0.0175690585941892,NA,-Inf,0.142307835505115,0.0244305883532483,NA,NA,0.0278459345892057,TRUE
"83","20180220_sample_2","Glutamatergic","L4_on",189.116478932834,0.872372835935705,NA,0.506509394133708,-Inf,0.132565138198615,NA,0.226516913285779,0.0937994415676725,0.0557945203104643,NA,NA,0.044452025628941,TRUE
"84","20180225_sample_1","Glutamatergic","L4_on",158.712384751145,0.732122203018853,NA,0.343876461781718,-Inf,0.0888954093609012,NA,0.0521626592155107,0.325949487047373,0.0982176826512683,NA,NA,-0.00409350623038206,TRUE
"85","20180225_sample_2","Glutamatergic","L4_on",156.999242567231,0.724219672717022,NA,0.468208860568533,-Inf,0.152720849114229,NA,0.143444848171271,0.119900949052941,0.0169599737103342,NA,NA,0.0805894094644694,TRUE
"86","20180225_sample_3","Glutamatergic","L4_on",195.609985222714,0.90232664286588,NA,0.489744323822441,-Inf,0.188728219657587,NA,0.116275596119822,0.125542214860806,0.0261970712818703,NA,NA,0.047831403445461,TRUE
"87","20180225_sample_4","Glutamatergic","L5.IT_on",239.180309507821,1.10331159972274,NA,0.5901920368738,Inf,0.143576037380573,NA,0.145371504841593,0.0585785776158816,0.0271326964065177,NA,NA,0.0349814844534404,TRUE
"88","20180225_sample_5","Glutamatergic","L5.PT_on",150.383231462992,0.693700764993297,NA,0.44551313486765,-Inf,0.0731044633972668,NA,0.139563558124264,0.104544423350278,0.0405643821420941,NA,NA,0.0183894202640355,TRUE
"89","20180225_sample_7","GABAergic","Pvalb_on",145.409127056509,0.67745590095391,NA,0.420809781765887,0.00693638548285224,0.107396971003374,NA,-Inf,0.0321024411004899,0.015942492242573,NA,NA,0.0296310364722072,TRUE
"90","20180228_sample_3","Glutamatergic","L4_on",160.657303203556,0.741093890920232,NA,0.404128369740366,-Inf,0.0598721687466286,NA,0.0491857344297243,0.0905793634263496,-0.0154319757076881,NA,NA,0.0713385548566547,TRUE
"91","20180306_sample_1","GABAergic","Pvalb_on",124.427027919543,0.579701054594001,NA,0.359405103796699,0.111287104988837,0.0825394806303244,NA,-Inf,0.0393331059583874,0.0190141725656321,NA,NA,0.0338624374318143,TRUE
"92","20180306_sample_2","Glutamatergic","L4_on",159.157045668822,0.734173373323907,NA,0.371134645012005,-Inf,0.174287397057114,NA,0.179118671374137,0.288678185193987,0.0235347244480156,NA,NA,0.0309847109409646,TRUE
"93","20180306_sample_3","Glutamatergic","L4_on",124.999240023707,0.576607295803227,NA,0.394762091483105,-Inf,0.193728261721584,NA,0.110015677034208,0.0497392621066918,0.0879386219599707,NA,NA,0.0322236916801848,TRUE
"94","20180306_sample_5","Glutamatergic","L2.3.IT_on",140.789789233045,0.649447305687421,NA,0.436184265933583,-Inf,0.0896008268030602,NA,0.0953941330542896,0.0376888273596869,0.0148725716694296,NA,NA,0.0137033430369236,TRUE
"95","20180309_sample_4","Glutamatergic","L5.IT_on",87.8976544655311,0.405461895921958,NA,0.240287039946366,-Inf,0.0162624717367103,NA,0.16656218516996,0.0562768258751823,0.0157069473158937,NA,NA,0.0498832568593492,TRUE
"96","20180309_sample_6","Glutamatergic","L5.IT_on",156.471509021325,0.721785297814009,NA,0.409078163052335,-Inf,0.0666435242669063,NA,0.161258645708646,0.0991782113349739,0.0462965879005874,NA,NA,0.00494588305917506,TRUE
"97","20180309_sample_7","Glutamatergic","L4_on",155.923041346746,0.719255278730579,NA,0.448235919205777,-Inf,0.0758500115505787,NA,0.0879495506925324,0.0480036747569066,-0.0220376495228289,NA,NA,0.0445834868791975,TRUE
"98","20180309_sample_8","Glutamatergic","L4_on",136.886880834619,0.631443632569434,NA,0.357646856749333,-Inf,0.111133336786762,NA,0.123168660222887,0.175378566522639,0.0649621986243801,NA,NA,0.101408857474989,TRUE
"99","20180313_sample_1","GABAergic","Sst_on",21.1596476137114,0.0985820383368601,NA,0.0567430559948627,-0.0954400109967274,-0.0133979148708938,NA,-Inf,0.0128086878657962,0.0181325484020017,NA,NA,0.00387962516679746,FALSE
"100","20180313_sample_2","Glutamatergic","L5.PT_on",198.308385553351,0.914774057084945,NA,0.490137412538122,-Inf,0.163360732129912,NA,0.282521786239448,0.168929644162833,0.116406598595767,NA,NA,0.0999842597150582,TRUE
"101","20180313_sample_3","Glutamatergic","L5.PT_on",154.761547827238,0.713897441056927,NA,0.501290236618475,-Inf,0.155949445334453,NA,0.257303279658191,0.0860845663604385,0.0499133734932154,NA,NA,0.0760550052581289,TRUE
"102","20180313_sample_7","Glutamatergic","L6.IT_on",158.679693451146,0.731971401765298,NA,0.435718302174385,-Inf,0.0430102395022752,NA,0.0803181336517119,0.0589038114607761,0.0630201330507775,NA,NA,0.0321627466916189,TRUE
"103","20180313_sample_8","GABAergic","Sst_on",29.0411828321887,0.135301827874271,NA,0.0344876283227088,0.0859201560553317,0.0281313864032601,NA,-Inf,0.257393207943886,-0.0193056071838066,NA,NA,-0.0198857050396927,FALSE
"104","20180313_sample_9","GABAergic","Pvalb_on",104.514513428194,0.486929364686584,NA,0.322794170313549,-0.0238675349070776,0.0216362736413838,NA,-Inf,0.00257796302626271,0.0197651892753326,NA,NA,0.0212105923107385,TRUE
"105","20180315_sample_1","Glutamatergic","L5.PT_on",162.269824058307,0.748532266460021,NA,0.394540705521685,-Inf,0.153632482122976,NA,0.163450724745023,0.385503047762786,0.083988379948025,NA,NA,0.0441322022729882,TRUE
"106","20180315_sample_2","Glutamatergic","L4_on",66.2341497919531,0.305530609579071,NA,0.105627695281741,-Inf,0.113884733323993,NA,0.0267087257093219,0.525165551373056,-0.0239028278652346,NA,NA,-0.0241086165155672,FALSE
"107","20180315_sample_5","Glutamatergic","L5.IT_on",195.797903737492,0.903193489629243,NA,0.454471394475017,-Inf,0.0260045860266436,NA,0.0405816730021479,0.0752359491701428,-0.0135321908628323,NA,NA,-0.00353976501680395,TRUE
"108","20180315_sample_6","Glutamatergic","L4_on",163.084707598255,0.75229123166873,NA,0.377826318085011,-Inf,0.169904080596942,NA,0.145630947103102,0.274891281343007,0.0285180174821243,NA,NA,0.0106210861703869,TRUE
"109","20180321_sample_2","Glutamatergic","L5.IT_on",178.200111666767,0.822016873706751,NA,0.460402506836605,-Inf,0.12028677407542,NA,0.0926990445739045,0.052170073698661,0.0470725636349629,NA,NA,0.027786398604019,TRUE
"110","20180321_sample_3","Glutamatergic","L4_on",190.247594722157,0.877590544590559,NA,0.480485663987162,-Inf,0.126852265434866,NA,0.211309094676895,0.0931871639299197,0.070501551585906,NA,NA,0.0433169594841365,TRUE
"111","20180321_sample_4","Glutamatergic","L4_on",165.57832670486,0.763794013362042,NA,0.377493207940007,-Inf,0.100703157409115,NA,0.0399519266124474,0.311574968672615,0.0744693923810688,NA,NA,-0.00504955307517405,TRUE
"112","20180321_sample_8","Glutamatergic","L5.PT_on",85.2031227074525,0.393032326988684,NA,0.404305055315143,-Inf,0.071913993227038,NA,0.17222549689569,0.0502893755938558,0.000751000443054945,NA,NA,0.0511151778634235,FALSE
"113","20180321_sample_9","Glutamatergic","L5.PT_on",107.97650452027,0.498083350506049,NA,0.360150028090677,-Inf,0.0554315171114811,NA,0.142674896010849,0.052546591598041,0.0167077205449203,NA,NA,0.0533993034079076,TRUE
"114","20180322_sample_1","Glutamatergic","L2.3.IT_on",173.181014278455,0.798864347564203,NA,0.367102406257849,-Inf,0.0201041608199487,NA,0.132433341389708,0.119705082672926,0.00584626154227332,NA,NA,0.0244665695434054,TRUE
"115","20180322_sample_2","Glutamatergic","L2.3.IT_on",192.406897714227,0.887551164021854,NA,0.432807973733733,-Inf,0.206049222769087,NA,0.0785881051330986,0.268083920636657,0.145869957021004,NA,NA,0.0288333830801275,TRUE
"116","20180322_sample_3","Glutamatergic","L4_on",238.957509108508,1.10228384678819,NA,0.486229752621451,Inf,0.119031093951399,NA,0.144834779327153,0.222220612236573,0.0640029283683025,NA,NA,-0.00786313052974816,TRUE
"117","20180322_sample_4","Glutamatergic","L5.IT_on",213.466601879095,0.984697187202613,NA,0.461733271642663,-Inf,0.104441890834767,NA,0.18272068016785,0.25772295123652,0.022048109528362,NA,NA,0.0298724653252061,TRUE
"118","20180322_sample_5","Glutamatergic","L5.IT_on",193.953856460111,0.894687109000512,NA,0.495891011550249,-Inf,0.217904237138784,NA,0.123886996585234,0.143765054138531,0.047537249277245,NA,NA,0.0648252099779866,TRUE
"119","20180322_sample_6","Glutamatergic","L6.CT_on",145.351178833347,0.670488477794041,NA,0.455796648827573,-Inf,0.110785185570367,NA,0.188962266654007,0.0641770613676267,0.0519024894295755,NA,NA,0.0103264986227421,TRUE
"120","20180322_sample_7","Glutamatergic","L5.PT_on",154.533562067629,0.712845768644323,NA,0.429352081013764,-Inf,0.119617869041213,NA,0.144363364126283,0.149346355144043,0.103336278958389,NA,NA,0.0944410088729775,TRUE
"121","20180327_sample_1","GABAergic","Pvalb_on",196.563119144416,0.915780513024754,NA,0.562251544192031,0.452010908830936,0.166366881937283,NA,-Inf,0.0568619043442168,0.109399709825326,NA,NA,0.0651957826428952,TRUE
"122","20180327_sample_2","GABAergic","Pvalb_on",169.841652876233,0.791286161315413,NA,0.376258173028342,-0.0121729403540311,0.0549910261788722,NA,-Inf,0.146648620068782,0.0265152471058698,NA,NA,0.0430912384793168,TRUE
"123","20180327_sample_3","Glutamatergic","L5.IT_on",200.229355627254,0.923635273836516,NA,0.441557861813762,-Inf,0.202472172445456,NA,0.148225635939412,0.264824961440836,0.182430550620173,NA,NA,0.0655765645987277,TRUE
"124","20180327_sample_4","GABAergic","Pvalb_on",148.672224426544,0.692658554414987,NA,0.420005485553515,-0.00751588993618832,0.220130755907893,NA,-Inf,0.0962642900941939,0.0864173288373763,NA,NA,0.026769052037059,TRUE
"125","20180327_sample_5","GABAergic","Pvalb_on",156.40431269797,0.728682075993094,NA,0.432148949531505,0.145630478910615,0.142429062457572,NA,-Inf,0.0801068380086971,0.0821701604523164,NA,NA,0.0848339035422277,TRUE
"126","20180327_sample_6","Glutamatergic","L4_on",200.09115073342,0.922997750359694,NA,0.465185599878794,-Inf,0.162799677160207,NA,0.238868704016092,0.286456923164971,0.0380519814521723,NA,NA,0.0984235344496238,TRUE
"127","20180329_sample_1","Glutamatergic","L5.IT_on",222.723406703202,1.02739777639335,NA,0.51860733577287,Inf,0.185430995760053,NA,0.141836295300846,0.255357229091955,0.105126872868502,NA,NA,0.0295948388795024,TRUE
"128","20180329_sample_2","Glutamatergic","L6.CT_on",126.578088217388,0.58389034318231,NA,0.169512235344617,-Inf,0.178201359569487,NA,-0.0471717332311166,0.394261358933028,-0.00995810540673228,NA,NA,-0.00726425694776281,TRUE
"129","20180329_sample_3","Glutamatergic","L5.IT_on",212.452779321389,0.980020538902095,NA,0.413779059702671,-Inf,0.161424918264964,NA,0.0964376201740468,0.452963808487411,0.151481913257631,NA,NA,0.0984199468872854,TRUE
"130","20180329_sample_4","Glutamatergic","L5.PT_on",184.453913596567,0.850864951651442,NA,0.50076613624631,-Inf,0.161785659474033,NA,0.191012816681311,0.144770461499598,0.187168956866379,NA,NA,0.0862776026079303,TRUE
"131","20180329_sample_5","Glutamatergic","L2.3.IT_on",174.613899610399,0.805474084841738,NA,0.410904739918419,-Inf,0.0441754197633181,NA,0.160722205987643,0.107175180695283,0.00176080347854655,NA,NA,0.0358046242061538,TRUE
"132","20180329_sample_6","Glutamatergic","L5.IT_on",217.542766413146,1.00350007119441,NA,0.558522950467687,Inf,0.219224207653612,NA,0.169459591724175,0.20157506395221,0.10143045080261,NA,NA,0.126193996776643,TRUE
"133","20180329_sample_7","GABAergic","Sst_on",28.0018384669495,0.130459559802055,NA,0.0537152526652511,-0.116544815896727,-0.0634302327123585,NA,-Inf,0.0724913800147478,-0.0263223581389082,NA,NA,-0.0288582767598218,FALSE
"134","20180329_sample_8","Glutamatergic","L4_on",185.234083447692,0.854463786556668,NA,0.421990997707658,-Inf,0.155623042013615,NA,0.299958998734443,0.274368052655823,0.11848210934591,NA,NA,0.0744664655478564,TRUE
"135","20180403_sample_5","Glutamatergic","L5.IT_on",201.538539447268,0.929674390090541,NA,0.505808645230324,-Inf,0.107314935547177,NA,0.0774526796133655,0.104414423443856,0.0743078400584571,NA,NA,0.073087054330645,TRUE
